site,plot,block,sub-plot,harvest_year,liming_factor_level,lime_date,annual_lime ,cumulative_lime ,p_factor_level,p_rate_annual,p_rate_cumulative,k_factor_level,k_rate_annual,mg_factor_level,mg_rate_annual,mn_factor_level,mn_rate_annual,s_factor_level,s_rate_annual,n_basal_rate,k_basal_rate,mg_basal_rate,crop,variety,sow_date,harvest_date,yield,%_dry_matter,note
Rothamsted,10,1,-,1966,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,2.172,85.000,0
Rothamsted,11,1,-,1966,L,*,0.000,5.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.908,85.000,0
Rothamsted,12,1,-,1966,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.155,85.000,0
Rothamsted,13,1,-,1966,M,*,0.000,10.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.896,85.000,0
Rothamsted,14,1,-,1966,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.934,85.000,0
Rothamsted,15,1,-,1966,H,*,0.000,20.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,5.034,85.000,0
Rothamsted,16,1,-,1966,M,*,0.000,10.000,P,27.500,137.500,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.783,85.000,0
Rothamsted,17,2,-,1966,M,*,0.000,10.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.984,85.000,0
Rothamsted,18,2,-,1966,M,*,0.000,10.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,5.084,85.000,0
Rothamsted,19,2,-,1966,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.833,85.000,0
Rothamsted,20,2,-,1966,0,*,0.000,0.000,P,27.500,137.500,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.067,85.000,0
Rothamsted,21,2,-,1966,M,*,0.000,10.000,P,27.500,137.500,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.996,85.000,0
Rothamsted,22,2,-,1966,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.381,85.000,0
Rothamsted,23,2,-,1966,0,*,0.000,0.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.507,85.000,0
Rothamsted,24,2,-,1966,L,*,0.000,5.000,P,27.500,137.500,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.268,85.000,0
Rothamsted,25,2,-,1966,L,*,0.000,5.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.921,85.000,0
Rothamsted,26,2,-,1966,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,3.992,85.000,0
Rothamsted,27,2,-,1966,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,5.122,85.000,0
Rothamsted,28,2,-,1966,H,*,0.000,20.000,P,27.500,137.500,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,5.197,85.000,0
Rothamsted,29,2,-,1966,0,*,0.000,0.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,0.351,85.000,0
Rothamsted,30,2,-,1966,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.143,85.000,0
Rothamsted,31,2,-,1966,H,*,0.000,20.000,P,27.500,137.500,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.431,85.000,0
Rothamsted,32,2,-,1966,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,63,0,0,spring barley,maris badger,1966-03-14,1966-08-26,4.243,85.000,0
Rothamsted,1,1,-,1967,0,*,0.000,0.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,0.728,85.000,0
Rothamsted,2,1,-,1967,0,*,0.000,0.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,0.728,85.000,0
Rothamsted,3,1,-,1967,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,2.009,85.000,0
Rothamsted,4,1,-,1967,L,*,0.000,5.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.218,85.000,0
Rothamsted,5,1,-,1967,0,*,0.000,0.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,0.590,85.000,0
Rothamsted,6,1,-,1967,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,2.448,85.000,0
Rothamsted,7,1,-,1967,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.607,85.000,0
Rothamsted,8,1,-,1967,H,*,0.000,20.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.197,85.000,0
Rothamsted,9,1,-,1967,M,*,0.000,10.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.239,85.000,0
Rothamsted,10,1,-,1967,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,0.515,85.000,0
Rothamsted,11,1,-,1967,L,*,0.000,5.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.385,85.000,0
Rothamsted,12,1,-,1967,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.163,85.000,0
Rothamsted,13,1,-,1967,M,*,0.000,10.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.373,85.000,0
Rothamsted,14,1,-,1967,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.038,85.000,0
Rothamsted,15,1,-,1967,H,*,0.000,20.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.147,85.000,0
Rothamsted,16,1,-,1967,M,*,0.000,10.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.959,85.000,0
Rothamsted,17,2,-,1967,M,*,0.000,10.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.607,85.000,0
Rothamsted,18,2,-,1967,M,*,0.000,10.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.197,85.000,0
Rothamsted,19,2,-,1967,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.490,85.000,0
Rothamsted,20,2,-,1967,0,*,0.000,0.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,2.398,85.000,0
Rothamsted,21,2,-,1967,M,*,0.000,10.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.431,85.000,0
Rothamsted,22,2,-,1967,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.779,85.000,0
Rothamsted,23,2,-,1967,0,*,0.000,0.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.942,85.000,0
Rothamsted,24,2,-,1967,L,*,0.000,5.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.469,85.000,0
Rothamsted,25,2,-,1967,L,*,0.000,5.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.122,85.000,0
Rothamsted,26,2,-,1967,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,2.523,85.000,0
Rothamsted,27,2,-,1967,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,4.017,85.000,0
Rothamsted,28,2,-,1967,H,*,0.000,20.000,P,27.500,165.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,5.360,85.000,0
Rothamsted,29,2,-,1967,0,*,0.000,0.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,0.113,85.000,0
Rothamsted,30,2,-,1967,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.904,85.000,0
Rothamsted,31,2,-,1967,H,*,0.000,20.000,P,27.500,165.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,3.239,85.000,0
Rothamsted,32,2,-,1967,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,maris badger,1967-03-03,1967-08-22,2.925,85.000,0
Rothamsted,1,1,-,1968,0,*,0.000,0.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,21.369,*,5
Rothamsted,2,1,-,1968,0,*,0.000,0.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,22.925,*,5
Rothamsted,3,1,-,1968,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,12.178,*,5
Rothamsted,4,1,-,1968,L,*,0.000,5.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,21.218,*,5
Rothamsted,5,1,-,1968,0,*,0.000,0.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,27.947,*,5
Rothamsted,6,1,-,1968,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,18.607,*,5
Rothamsted,7,1,-,1968,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,24.206,*,5
Rothamsted,8,1,-,1968,H,*,0.000,20.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,35.330,*,5
Rothamsted,9,1,-,1968,M,*,0.000,10.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,28.600,*,5
Rothamsted,10,1,-,1968,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,20.264,*,5
Rothamsted,11,1,-,1968,L,*,0.000,5.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,39.347,*,5
Rothamsted,12,1,-,1968,L,*,0.000,5.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,22.574,*,5
Rothamsted,13,1,-,1968,M,*,0.000,10.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,35.104,*,5
Rothamsted,14,1,-,1968,H,*,0.000,20.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,27.069,*,5
Rothamsted,15,1,-,1968,H,*,0.000,20.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,36.384,*,5
Rothamsted,16,1,-,1968,M,*,0.000,10.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,23.101,*,5
Rothamsted,17,2,-,1968,M,*,0.000,10.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,31.689,*,5
Rothamsted,18,2,-,1968,M,*,0.000,10.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,36.083,*,5
Rothamsted,19,2,-,1968,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,21.996,*,5
Rothamsted,20,2,-,1968,0,*,0.000,0.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,25.888,*,5
Rothamsted,21,2,-,1968,M,*,0.000,10.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,19.360,*,5
Rothamsted,22,2,-,1968,L,*,0.000,5.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,26.366,*,5
Rothamsted,23,2,-,1968,0,*,0.000,0.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,33.246,*,5
Rothamsted,24,2,-,1968,L,*,0.000,5.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,16.974,*,5
Rothamsted,25,2,-,1968,L,*,0.000,5.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,35.556,*,5
Rothamsted,26,2,-,1968,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,21.745,*,5
Rothamsted,27,2,-,1968,H,*,0.000,20.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,30.885,*,5
Rothamsted,28,2,-,1968,H,*,0.000,20.000,P,55.000,220.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,32.166,*,5
Rothamsted,29,2,-,1968,0,*,0.000,0.000,0,0.000,0.000,K,156.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,11.199,*,5
Rothamsted,30,2,-,1968,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,22.298,*,5
Rothamsted,31,2,-,1968,H,*,0.000,20.000,P,55.000,220.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,13.534,*,5
Rothamsted,32,2,-,1968,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,188,0,0,potatoes,majestic,1968-04-04,1968-10-03,12.028,*,5
Rothamsted,1,1,-,1969,0,*,0.000,0.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,2,1,-,1969,0,*,0.000,0.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,3,1,-,1969,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,4,1,-,1969,L,*,0.000,5.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,5,1,-,1969,0,*,0.000,0.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,6,1,-,1969,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,7,1,-,1969,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,8,1,-,1969,H,*,0.000,20.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,9,1,-,1969,M,*,0.000,10.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,10,1,-,1969,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,11,1,-,1969,L,*,0.000,5.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,12,1,-,1969,L,*,0.000,5.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,13,1,-,1969,M,*,0.000,10.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,14,1,-,1969,H,*,0.000,20.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,15,1,-,1969,H,*,0.000,20.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,16,1,-,1969,M,*,0.000,10.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,17,2,-,1969,M,*,0.000,10.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,18,2,-,1969,M,*,0.000,10.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,19,2,-,1969,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,20,2,-,1969,0,*,0.000,0.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,21,2,-,1969,M,*,0.000,10.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,22,2,-,1969,L,*,0.000,5.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,23,2,-,1969,0,*,0.000,0.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,24,2,-,1969,L,*,0.000,5.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,25,2,-,1969,L,*,0.000,5.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,26,2,-,1969,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,27,2,-,1969,H,*,0.000,20.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,28,2,-,1969,H,*,0.000,20.000,P,0.000,220.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,29,2,-,1969,0,*,0.000,0.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,30,2,-,1969,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,31,2,-,1969,H,*,0.000,20.000,P,0.000,220.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,32,2,-,1969,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,1,1,-,1970,0,*,0.000,0.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.075,85.000,0
Rothamsted,2,1,-,1970,0,*,0.000,0.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.013,85.000,0
Rothamsted,3,1,-,1970,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.214,85.000,0
Rothamsted,4,1,-,1970,L,*,0.000,5.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,2.147,85.000,0
Rothamsted,5,1,-,1970,0,*,0.000,0.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.063,85.000,0
Rothamsted,6,1,-,1970,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,2.448,85.000,0
Rothamsted,7,1,-,1970,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.076,85.000,0
Rothamsted,8,1,-,1970,H,*,0.000,20.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,4.507,85.000,0
Rothamsted,9,1,-,1970,M,*,0.000,10.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.113,85.000,0
Rothamsted,10,1,-,1970,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.063,85.000,0
Rothamsted,11,1,-,1970,L,*,0.000,5.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.866,85.000,0
Rothamsted,12,1,-,1970,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,2.260,85.000,0
Rothamsted,13,1,-,1970,M,*,0.000,10.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,4.005,85.000,0
Rothamsted,14,1,-,1970,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.465,85.000,0
Rothamsted,15,1,-,1970,H,*,0.000,20.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.628,85.000,0
Rothamsted,16,1,-,1970,M,*,0.000,10.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.804,85.000,0
Rothamsted,17,2,-,1970,M,*,0.000,10.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,4.281,85.000,0
Rothamsted,18,2,-,1970,M,*,0.000,10.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.992,85.000,0
Rothamsted,19,2,-,1970,M,*,0.000,10.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.641,85.000,0
Rothamsted,20,2,-,1970,0,*,0.000,0.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.477,85.000,0
Rothamsted,21,2,-,1970,M,*,0.000,10.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.816,85.000,0
Rothamsted,22,2,-,1970,L,*,0.000,5.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,2.787,85.000,0
Rothamsted,23,2,-,1970,0,*,0.000,0.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,1.243,85.000,0
Rothamsted,24,2,-,1970,L,*,0.000,5.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.163,85.000,0
Rothamsted,25,2,-,1970,L,*,0.000,5.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.691,85.000,0
Rothamsted,26,2,-,1970,0,*,0.000,0.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.464,85.000,0
Rothamsted,27,2,-,1970,H,*,0.000,20.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.641,85.000,0
Rothamsted,28,2,-,1970,H,*,0.000,20.000,P,27.500,247.500,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.779,85.000,0
Rothamsted,29,2,-,1970,0,*,0.000,0.000,0,0.000,0.000,K,104.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,0.063,85.000,0
Rothamsted,30,2,-,1970,L,*,0.000,5.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,1.958,85.000,0
Rothamsted,31,2,-,1970,H,*,0.000,20.000,P,27.500,247.500,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.051,85.000,0
Rothamsted,32,2,-,1970,H,*,0.000,20.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,94,0,0,spring barley,julia,1970-03-28,1970-08-15,3.377,85.000,0
